datetime,company,pe_ratio,pb_ratio,roe,roa,debt_ratio,revenue_growth,gross_margin,operating_margin
2020-01-31,MS,21.521779841968794,6.480262009662898,0.10694008002650482,0.19810200094811642,0.34331353165818546,-0.03470880460394732,0.4191173568708959,0.22193552872441377
2020-01-31,MSFT,24.717942990760736,8.825095994003352,,0.10745754181308391,0.3572014413658018,0.12729757283765808,0.3402292535010038,
2020-01-31,PFE,,3.051789780516912,,0.18244768473559186,0.4494540916358941,0.013635741513532446,0.33334742433835746,
2020-01-31,SLB,23.338543946599756,3.5486525229576733,0.08501880670770327,0.03428232879884205,0.4905970955633923,0.14908083871561434,0.2961857706412385,0.1256793481561872
2020-01-31,TGT,28.29574143746086,5.839462810886387,0.22711386391689878,0.09838347956239642,0.4683043957626849,0.24874202425753772,0.3279703381041956,0.14008151828797272
2020-01-31,TSLA,26.90104020745579,3.1953684678424175,0.09055122145859944,0.07889256184283286,0.6824886031581189,0.07384063052050696,0.2746341770219637,0.15262685924652872
2020-01-31,UNH,25.704625847581035,5.472398292579383,0.10181543410361577,0.15512425268749974,0.33664408260487616,-0.004166067591605746,0.3749584557069482,0.2166853487752858
2020-01-31,WFC,22.147110939468355,7.512886449202191,0.03527322641054849,0.026235583982507985,0.44939185189542846,0.13255837675519927,0.31279921991025134,0.17049368329025189
2020-01-31,WMT,7.192702555201539,5.3152717881362515,0.09317988105843623,,0.4759723579533734,0.17854080013400847,0.32779278345282664,0.3118071702606543
2020-01-31,XOM,13.94010422079946,4.9691548538197505,-0.07303220503528288,0.1313482625004302,0.644489737256311,0.06055935420701748,0.3742870365273418,0.325065326268026
2020-02-29,AAPL,28.254968610446884,8.322240774560791,0.1417211268050344,0.22596382475854387,0.4288150768315959,0.022802698276433983,0.47529797027944953,0.1851104369364976
2020-02-29,ABBV,31.043646495069275,4.451124721337079,-0.07169624056709054,0.11804166216337339,0.32326163635019367,0.3802622833937478,0.2980171987706537,0.14853536620785027
2020-02-29,AMD,29.681317859083222,6.065197814628087,0.09171833904259985,0.07203433904625758,0.43276384241425586,0.38480094686857347,0.2604026846641284,0.24929438311268362
2020-02-29,AMZN,29.612689258693322,6.038819013222033,0.09532665751938181,0.06928489351167794,0.6432626663474191,0.1050098161062902,0.38865503368506593,0.1319700821043416
2020-02-29,BAC,27.356862134948237,7.206322529767761,0.10375256420155747,0.1672576313635113,0.34240085976858065,0.021545246708732507,0.3211861764855268,0.19036419076097413
2020-02-29,COP,16.70001689081238,6.19851286566696,0.11409220666181048,0.0692519507270431,0.524575418001005,0.2638164991827824,0.2670582495623086,0.203106858207491
2020-02-29,COST,26.394760484213347,4.822368878205283,0.30399319079649767,0.08853148665969075,0.2944736457141358,-0.07691429603803926,0.24058544351655087,0.1828058694705124
2020-02-29,CVX,27.4678775980655,6.756146388242965,0.22952705059454634,0.15196239471262327,0.25209077135444746,0.03551059891783136,0.3363269587323276,0.23843805365886644
2020-02-29,GOOGL,29.22042529600735,5.324635036237252,0.03905718327140202,-0.01213804859726364,0.6994943030914096,-0.018796879086979107,0.37806370165948655,0.16572137891705793
2020-02-29,GS,28.35864492684714,4.801657573648567,0.11653025669252884,0.08365353734898516,0.5106570941224268,0.15483553586745466,0.5112311013790513,0.2997205508157672
2020-02-29,HD,19.446888469417814,5.463329923593628,0.13984590649504985,0.10920135790151295,0.43814220232523166,0.0751313799144077,0.3721740217854763,0.21136670161464186
2020-02-29,IBM,20.8823613734044,6.313048220510805,0.15888290959619522,0.2523478171320463,0.5683380652093911,0.11041969607142277,0.2935227672039061,0.2661085966190523
2020-02-29,INTC,24.128878861253742,7.6551943186499845,0.0655430546762254,0.20933510433774088,0.3593053292180094,0.185449815169096,0.3476656711267365,0.16216190775510805
2020-02-29,JNJ,34.65790985071178,4.094419599659845,0.2148810226071255,0.18924453597269453,0.5391529848586826,0.24636524339815194,0.3790045189204865,0.2034780578471606
2020-02-29,JPM,20.243074225174347,4.327402009165912,0.24302479454739478,0.14590735965956889,0.4202760484321457,0.04442107502910941,0.44790148176221756,0.16951771410544908
2020-02-29,LOW,30.14159356294604,5.3020339186078385,-0.007494335483960071,0.09245392217559893,0.6557911607289183,,0.3902775279288059,0.2920571354690885
2020-02-29,META,35.8010000770272,4.149106607396524,-0.02275302443726479,0.14882390725945505,0.6677785600947678,0.11337893543785454,0.21974872881046567,0.19972497352139812
2020-02-29,MPC,26.252008999363927,4.591075143410663,0.07425455373281328,0.14094445919030385,0.2346511125506674,-0.057504229396141665,0.3538766165726848,0.2018376927393505
2020-02-29,MRK,23.874648785201043,6.94880891323298,0.09091826692479069,0.23013162605923027,0.3794087259303768,-0.09077970389692022,0.4621884744581944,0.27060700186900727
2020-02-29,MS,31.713606584614407,6.894122079824726,0.11791069715372642,0.16320334985882376,0.5670564336537451,0.08791190492265856,0.3729276463154738,0.28210152449778664
2020-02-29,MSFT,32.3261187374576,6.793030968583652,0.1845936130732599,0.11204850809129055,0.5488951324286159,0.3693565429018232,0.1748150459673007,0.21102177795912436
2020-02-29,PFE,38.8932486057452,5.332704155086843,0.06823776412849078,0.09064614856130966,0.5628966492056606,0.45558134313689247,0.2827435826825683,0.26520779784588955
2020-02-29,SLB,17.881274876877583,3.3180576672142186,0.14527521336283764,-0.0025588013474144577,0.608474601390365,0.08688034004626016,0.39629253832280736,0.26890420702281514
2020-02-29,TGT,32.1338074366268,6.910225966670595,0.026434121073579606,0.12887580576571028,0.4502013316732125,0.06577186269066643,0.3391245114042522,0.2838609006835859
2020-02-29,TSLA,19.735301680417425,6.081883609786585,0.15156557895313294,0.10637867292516494,0.4774179256091331,0.32927426252901226,0.3701130773025725,0.21679545003144352
2020-02-29,UNH,24.08113821787792,6.440453729587972,0.02865694252597485,0.2740574226263076,0.6908043856065623,0.020105391257872876,0.48209912506367836,0.2446714037522462
2020-02-29,WMT,31.626847911307568,5.460029041433424,-0.10472090936944983,0.14541954917488903,0.44808645423508775,0.19894156582353334,0.23535866194657046,0.24008833590376177
2020-02-29,XOM,33.24639316554135,5.068273795721657,-0.05184525674586804,0.1788639394299968,0.4456993330666788,0.15552007017188874,0.34074205708907457,
2020-03-31,AAPL,28.435000574253625,4.163736433912275,0.08165663696028722,0.039698908543863994,0.5108011746587016,0.023361360491846228,0.28246922122062157,0.18784711416588934
2020-03-31,ABBV,38.68941486268486,7.905472153056664,0.20973108625645134,0.09829735267725716,0.3579536278470268,0.23366014534442275,0.44962722491852347,0.3142663393826105
2020-03-31,AMD,22.319292706664005,4.8619641919500785,0.11561539185934165,0.15662349637639275,0.43013213681753104,,0.501802515612668,0.33060768458703227
2020-03-31,AMZN,24.616391839726923,6.986534261552403,0.21153215611114667,0.13423769555483636,0.49856438791012614,0.16041802319376747,0.564423139023331,0.30165779989911146
2020-03-31,BAC,42.36737477526961,4.764625216163289,0.1382944434637633,0.26415572144934335,0.48813874183223194,-0.02236345644676535,0.18444440086009717,0.23326628632254012
2020-03-31,COP,33.56477373574059,2.548026230129844,-0.017221631919388122,0.20411407133352857,0.44321654984169884,0.3126660501495927,0.39381751235211504,0.21110254438233023
2020-03-31,COST,22.46980014518911,6.471127928389997,-0.026073503541742732,0.023529606014654064,0.28049822991386864,,0.2961212565945621,0.24902986032294883
2020-03-31,CVX,21.185977214621612,5.492729311081205,0.05302655368871494,0.13899255567857488,0.2530741722735579,0.05921448673258801,0.21526699980125197,0.15412939330345277
2020-03-31,GOOGL,18.500095328992145,5.400807083332212,-0.05260701655620331,0.018046269216584893,0.7530292556948317,0.30337178003680076,0.39872320016623664,0.1808158744904349
2020-03-31,GS,34.775269263554975,4.547191520773294,0.17137100267173644,0.11857341688746621,0.37024342740159255,-0.025098548514938784,0.1540755699223102,0.1355655452772628
2020-03-31,HD,29.929411498827324,5.681769601648636,-0.13340601778146657,0.10218450959875056,0.402724529926903,0.14400875411409117,0.35502935839054955,0.16292924168066422
2020-03-31,IBM,38.619925959304,5.390698510745494,-0.03010492619122429,0.24083473012236528,0.27911111107507447,0.03389556405609301,0.48260329480020575,0.1688414149273928
2020-03-31,INTC,28.920913238255476,6.084051512615116,0.17431059442761448,0.13735431476359491,0.39045706134470826,0.1528716137228288,0.35753708951325985,0.12969573702467208
2020-03-31,JNJ,36.57183554142681,0.7957492466277465,0.2026498747174356,0.09125323752280302,0.32508439805344613,-0.02636073669477934,0.3212480503394983,0.2510842064982256
2020-03-31,JPM,19.127764564500986,4.941122407562306,0.009083499599822159,0.022816144888973725,0.7212943739238324,0.2915109413483732,0.28860245747539826,0.17856499955428304
2020-03-31,LOW,26.462561626638372,5.822664383997809,0.19830875148551558,0.07842490852563222,0.6239655365501202,0.2466380590680898,0.4129357870969834,0.1473734746829733
2020-03-31,META,31.600456488911973,3.8023462789204,0.11145171622195275,-0.08038255201884807,0.48540738354646035,0.1960188582991959,0.2773225000059868,0.24559249530271168
2020-03-31,MPC,32.83131038550341,4.256059748796934,0.060478379729366566,0.10557841282140143,0.3935820118567399,-0.048495868748852505,0.3810898217833366,0.1936865297211236
2020-03-31,MRK,37.06177995525974,4.314607197604033,0.1499452493840777,0.12937969871733115,0.28468000224089174,0.009179165837569933,0.41841545155995324,0.24364108639012727
2020-03-31,MS,36.56596592297484,5.32292937864806,0.1377435255978393,0.052692860946854984,0.5903726997275269,0.06556675351866248,0.4631842221125073,0.24919624135850157
2020-03-31,MSFT,33.513464216371496,4.621243711769702,0.1574234795690192,0.08293137270659297,0.4844916902571389,0.1873497373810344,0.22610385245841563,0.20810610155718917
2020-03-31,NVDA,14.71768383365736,5.476668527172316,0.13793126304951642,0.14291941138751743,0.5317961303187229,0.15313976741063018,0.31443485786744313,0.28302343182234213
2020-03-31,PFE,14.744474333654692,4.012681483719975,-0.11902036986682071,0.1017146946197624,0.4742348859178681,-0.05229370370944664,0.5210632288868542,0.10560183484598192
2020-03-31,SLB,42.554650270081765,2.5638875658814646,0.09468914613672233,0.07158031743605153,0.5399916981500775,,0.34010925047135443,0.17317797431267837
2020-03-31,TGT,29.177254017480063,4.749554318933774,0.028564410592546538,0.12446757511792995,0.43441462746567094,,0.46928408763164664,0.2371366657543194
2020-03-31,TSLA,26.418253413717462,5.568641831828073,0.06605679608478718,0.08403784349069084,0.4986644613821918,0.050404365451399626,0.5368973392966072,0.3582613234930786
2020-03-31,UNH,24.283777404884894,6.267946962119791,-0.059854463795199736,0.034813543153217844,0.5944450313440207,0.2094835839838179,0.44793912856631785,0.12561049376765318
2020-03-31,WMT,17.631275520040305,4.894105656609448,0.0428946827284271,0.1651383072050966,0.6204851148724907,0.01934799516307252,0.3542588969586305,0.27325986598146235
2020-03-31,XOM,21.19112857428136,,0.06558478017334694,0.04982631993975165,0.6387685574276898,0.25131427471757095,0.38788766385168527,0.2919675176398996
2020-04-30,AAPL,21.463593169990823,6.216360546177155,0.3076316726286377,0.12031651434200699,0.37008967113032754,0.08801600045958097,0.15811059862331553,0.23734665230470842
2020-04-30,ABBV,38.26487676761343,4.570214766392797,-0.15570607403893597,0.09585046742084166,0.7044051532312292,0.12049632911182072,0.44213050612848104,0.3179075549729044
2020-04-30,AMD,22.84786608946294,3.1597971167206698,0.06449785398904093,-0.05425032700618994,0.5738386685285148,0.03819134243698097,0.38248183900441474,0.25866138796470495
2020-04-30,AMZN,28.556086202997573,5.827780926434545,-0.16202231747397836,0.02516884743009687,0.4863935105305706,0.12173409266963026,0.2698467089567665,0.29523406495868515
2020-04-30,BAC,20.957166910657627,5.050737792701303,0.11222159307585097,0.2367431291079381,0.4182535091093786,0.22356778965210167,0.348304734554308,0.16743425769843434
2020-04-30,COP,12.565107249349113,1.896213010714249,0.018561628706357483,0.07354833777575229,0.3077863913060779,0.21638518115641409,0.3286698468357857,0.22142301512285725
2020-04-30,COST,37.76304849997855,8.489570273849367,0.08578580386269849,0.0385768796257027,0.3456960048051385,-0.059679107241070145,0.18750004018911082,0.14414191110566432
2020-04-30,CVX,31.947130113329898,5.40811259371,0.25299453216257817,0.1978500548185655,0.6187847514518641,0.037137759156535805,0.46944191152279313,0.21052919415196783
2020-04-30,GOOGL,25.83999713232025,5.739417166215127,-0.02734429314493872,0.061137971044817566,0.31879992256067424,0.01113066427882091,0.34690961016429844,0.2498582291831377
2020-04-30,GS,37.62747904414803,8.613289240503267,0.01128858335482405,0.09624145717760357,0.33552702425177144,0.14944646878097875,0.28492220545933233,0.21889369876810447
2020-04-30,HD,,5.069235254539481,0.16228070987748766,0.1774996136238564,0.2964173271595961,0.22652594561931425,0.45563449707552434,0.25856476797844585
2020-04-30,IBM,23.8621801952184,4.85499157061235,-0.01606068396785687,0.292062451326816,0.4654934933004737,-0.05266074713325275,0.43013624372805825,0.21366173652809797
2020-04-30,INTC,29.72059845925142,7.33065375372026,0.102910234406004,0.06729711689257918,0.6559983546483196,-0.02793238320438607,0.40912195210971597,0.27666675963663867
2020-04-30,JNJ,10.88103388536192,3.8315230743698043,0.1880189252617046,0.17538937614556216,0.3019296257256227,-0.1843713836047479,0.3208258674625,0.1559816480493005
2020-04-30,JPM,27.380247107240685,5.410822713254561,0.09149609574084992,0.12451818663616256,0.5759405236272217,0.1774437576176739,0.3525597765958933,0.13785572170121624
2020-04-30,LOW,34.239943603231005,5.717607040352109,0.19935707872166808,-0.0008444182581583692,0.689855900689592,-0.031057553037656283,0.4277681352520939,0.13050809703732136
2020-04-30,META,23.616930017005178,4.772941669684134,0.09485562721456203,0.11244579129203254,0.5723818778399516,-0.008825698922834163,0.351493298565185,0.20599786042306292
2020-04-30,MPC,31.934812618628072,5.5126621339406,0.057782478356120104,0.10666279224278981,0.5634511176384134,0.12567046132233933,0.3148964807876672,0.3231689787450491
2020-04-30,MRK,30.762346853868483,5.317507056548145,0.020504322300529718,0.06355272969732162,0.38955040235045946,-0.19950337038106744,0.43043557662838516,0.30780044885212743
2020-04-30,MS,14.412186851157731,6.225099979370775,-0.008493045817007161,-0.009435516688029319,0.6968429138923656,0.3131821777009926,0.3792659698537213,0.2647497493653983
2020-04-30,MSFT,41.797137519643115,6.740284215117203,0.17518805585136138,-0.06365141821450614,0.44000184081790494,0.26592519707767803,0.3185632494437963,0.2446735946860631
2020-04-30,NVDA,38.36974018210476,1.1871903861032944,0.07295908150886811,0.13075174094158915,0.5496416093984596,-0.12857883281234977,0.24490924472166645,0.3000362687287711
2020-04-30,PFE,23.400709889794598,8.727703603482095,0.21388845499815912,0.029585374071705278,0.45271913335753006,0.06343483427683541,0.190036323271676,0.2783069238967003
2020-04-30,SLB,31.91920845861826,5.8368277770993,0.16754815923057845,-0.1,0.5589776488791588,0.004023952165663869,0.3430975483996718,0.16851371526156267
2020-04-30,TGT,24.513338285346954,5.227240215897381,0.030759620505093288,0.16695404679642162,0.5151410517908936,0.24054854324883024,0.42278883373157905,0.2570528311566361
2020-04-30,TSLA,32.498351424228034,4.426488600207786,0.16807473741439483,0.017528542018365373,0.6038740316239931,-0.07680164762068803,0.3868894283562321,0.057706421191970975
2020-04-30,UNH,33.50399806136652,2.9163168229381244,0.1533945419542821,0.12255709715096011,0.6795798409801406,-0.1430272866474773,0.33341775225633685,0.26435181022987275
2020-04-30,WFC,25.277378650237626,1.0658032278970344,0.0722165549187826,0.09788148981799956,0.40603480451213786,0.04346645135420607,0.3796305789752876,0.16634765488856218
2020-04-30,WMT,22.2083813701608,5.878148564283158,-0.09565205506726016,-5.081973924277172e-05,0.4714091141246732,-0.12644565546703557,0.41871712675223266,0.28910344852483416
2020-04-30,XOM,16.939971187350864,1.1799250178841705,0.07174703160258589,0.08525231870901015,0.4625049227639143,-0.02900629796768109,0.3143614718865725,0.14881147323823535
2020-05-31,AAPL,35.98407270171639,5.275620659302459,0.14501551457859752,-0.057528106548883476,0.402661311036699,0.18623189831938514,0.4375913409539879,0.30635580873158486
2020-05-31,ABBV,17.68243213763362,5.878531132795524,0.1533876545599825,0.00907275423785528,0.36657181691665863,0.23254857864750075,,0.26711485530341383
2020-05-31,AMD,31.96405705123958,3.0674303319238945,0.18566588563009578,0.13457911175458415,0.6568020578331533,-0.05116938820676914,0.29959789346400606,0.27911896859745744
2020-05-31,AMZN,23.047945913248363,1.5379188856752037,0.18240696136667547,0.16497261551407,0.48856492209572266,0.15380850887550418,0.48232789949992316,0.2877601809152439
2020-05-31,BAC,32.05247427921097,4.371773989788549,0.06773909605025574,0.07523770118591583,0.34738294878511217,0.09574875906610182,0.365237796974928,0.24742342364197864
2020-05-31,COP,11.375220317957691,2.909283737076939,0.13922210460000178,0.08326843879564863,0.4966218837873337,0.231963832901744,0.4690695038645982,0.19121333349418745
2020-05-31,CVX,30.567982660672325,9.283152003352647,0.20258738890182343,0.16690824170047358,0.888980442976101,0.12233877638046504,0.3597760994899409,0.21479385349206534
2020-05-31,GOOGL,26.783202008814396,6.048786973038266,-0.009687159093367051,0.007090732104904782,0.6156315301881603,0.243324971032061,0.4976028476421675,0.14134293044679858
2020-05-31,GS,17.59286173167812,3.2977795687594114,0.15089603817395475,-0.07287804285375986,0.658672491266143,0.02271429367738037,,0.29020112829830436
2020-05-31,HD,35.581550354675315,5.004545740602922,0.11706948734674076,0.10828156732412547,0.5202054477585936,0.25751077885395235,0.31969531936149803,0.17140644743305147
2020-05-31,IBM,33.992378514474126,6.716822574507266,-0.07376283358516922,0.08864270481819085,0.5760841024833442,0.02561878321451254,0.2536131924422574,0.2271883581806088
2020-05-31,INTC,29.896201603474864,4.267471923835107,0.2731722332650467,0.0332531961455038,0.566307337562922,0.06847543527028255,0.3511991609249513,0.32702428470724004
2020-05-31,JNJ,24.655505135369605,6.477675250405446,0.1396525207701482,0.09796716630117126,0.3897766672465837,0.1253347166900853,0.2605885261368752,0.32888142538896026
2020-05-31,JPM,18.449625439151845,5.48430918055054,-0.10364284126559634,0.08560076841541939,0.5485689537037826,0.11939465025206045,0.40634954198963047,0.3238429776352071
2020-05-31,LOW,17.901177537496785,9.348344719384384,0.4,-0.014278763401749495,0.4579933022474696,0.23497776190088487,0.4961594107314787,0.2307826277819874
2020-05-31,META,34.401198167732986,6.131118521709631,0.15380964866369662,0.1037490483000439,0.31663369696358734,0.08546726379353561,0.2451735334799278,
2020-05-31,MPC,18.12937722742587,4.442096214317971,0.16108712326936192,0.0160199838036829,0.37815387306747494,0.2814977573575592,0.35384251239275966,0.27612093189828985
2020-05-31,MRK,30.669042445102598,4.6822725391275775,0.13160866310544408,0.005560696643626087,0.4568488431577386,0.04627018116609485,0.24334899020996936,0.27234820803809406
2020-05-31,MS,32.705527426043425,5.81749383159777,0.0034967772571794092,0.09272440162965292,0.42889771035103774,0.10545419510355786,0.38447927519613034,0.263663276073075
2020-05-31,MSFT,26.656176488845084,,0.11984749427163,0.1243640042566776,,-0.00699145101099298,0.39328202002939167,0.2375835007110335
2020-05-31,NVDA,24.629669231892237,2.8954404671789074,0.08555665195550559,0.15187948371400908,0.5269978424835877,0.23183074005628387,0.35165106129199164,0.22533572799204693
2020-05-31,SLB,39.00995580568335,5.930846767677309,-0.03391325119271524,0.16910688361775766,0.5235818666598256,0.2274104616579615,0.1740361387544202,0.27602830060348016
2020-05-31,TGT,21.29359934242791,4.308627056476792,0.04042762804203797,-0.009675315563968778,0.5877584683798212,0.2481446039712199,0.31007524199579445,0.24571364344116972
2020-05-31,TSLA,23.20719723392891,3.4092325242175994,0.1800250385396712,0.051007409288862146,0.32393994183063246,0.2765793055032939,0.3131952111685493,0.2639716032079931
2020-05-31,UNH,38.30383067679915,6.27228170665743,-0.0027020577835817766,0.03209624479293448,,0.2690945462354453,0.2791211101984874,0.19731413509741808
2020-05-31,WFC,27.205365258549833,3.1432784534379348,0.014381111910955369,0.041253360087870845,0.3719353662766228,0.008645474852272295,0.25642770367623174,0.25686608450274867
2020-05-31,WMT,18.11829165532766,5.0576733968223015,0.13380535590802645,-0.027905392256867237,0.37297182956941044,0.02276928499537635,0.43159414392562917,0.2562887903464407
2020-05-31,XOM,19.978351042919925,6.122173616078005,0.17130386230989683,0.10386686534562987,0.5750049173411198,-0.09228527720310548,0.3462743922629592,0.22514383654154677
2020-06-30,AAPL,,7.286878186306522,0.22461868808884988,0.13243699520330446,0.6029611890081061,0.3565537895453065,0.46742305064986284,0.26281774721878215
2020-06-30,ABBV,41.09176930896762,8.524816647742767,0.10257822372769135,0.15559699249817727,0.4434059567045837,-0.103802442206825,0.37701110693172313,0.28845278148424025
2020-06-30,AMD,23.448682481206973,5.8921080867435345,-0.05674046510807773,-0.0021568165705322384,0.6534475118793419,0.01255519391063098,0.3833975320161321,0.31942961400884806
2020-06-30,AMZN,26.74376255684175,2.6847420935060344,0.0860433809283627,0.05952028001571119,,0.16794983804771468,0.4027584490295835,0.13209045590408441
2020-06-30,BAC,24.24343609670578,6.603898551540447,0.037207332604313234,0.09574413827489021,0.394396554898396,0.19982589290013048,0.31853904645303865,0.1983705922416885
2020-06-30,COP,22.456027587328904,2.8289162419688774,0.17400634394666797,0.14499660309329532,0.663114789763618,-0.04478974186290563,0.3916502320420469,0.21474510258285626
2020-06-30,COST,27.23603919157599,7.449059677392952,,0.16358939032611028,,0.007189958893342813,0.3236626474638306,0.20994765803015258
2020-06-30,CVX,32.15185667640606,2.523986142412356,0.01676802380150691,0.00902211034135783,0.3535255472944412,0.30956865577145254,0.4916662153178378,0.2477954703189313
2020-06-30,GOOGL,33.58701960094831,4.847445553283811,0.2394763971569264,0.12613339429101728,0.4583132639358132,-0.008853082057697637,0.2363033901425769,0.2895233512963027
2020-06-30,GS,19.57182406337988,,0.09898418506626552,-0.04075959655868043,0.5758462799592106,0.08215315401123605,0.457417227605057,0.25318470666114135
2020-06-30,HD,26.251994910105694,4.291728448897784,-0.12777326426931576,0.16586488240431532,0.5868135374799495,0.013564065013882312,0.260110044817638,0.21525943628271174
2020-06-30,IBM,40.67724369176379,5.986627752184271,0.1803886673131062,0.1763703592393037,0.6144450812530922,-0.028099788908321988,0.40537919126011834,0.1448343860028839
2020-06-30,INTC,21.701384736416085,5.467080511195559,0.06857889481817793,0.17125319725756927,0.7077556091230203,0.06974670006622041,0.4674194967764931,0.2756994575340318
2020-06-30,JNJ,27.428529953676705,2.2358445440834425,0.11868117698365357,0.0649488439031393,0.4386958677389091,0.037804613561233824,0.41670497865842726,0.27699273550898124
2020-06-30,JPM,41.97379826575819,6.55003533529982,0.14423989261151546,0.1957925075144344,0.736206564713118,0.14459524665831724,0.4169970201938886,0.20133614122827884
2020-06-30,LOW,32.629429120411785,5.782753373725392,0.14342609698721925,0.08004827008998582,0.4168353581058061,-0.21796472497740657,0.36492363188207877,0.2272195392263225
2020-06-30,META,34.36653084474822,4.719509221581541,0.17180585219311134,0.10796927013294261,0.5181336133021441,-0.04648026913456252,0.464574587064841,0.2333983156457034
2020-06-30,MPC,26.612499067004162,3.701169225825485,0.027864312824908935,0.08440423818815523,0.41653177352263193,0.20800942037161235,0.33145961238639327,0.22648165606653242
2020-06-30,MRK,39.38783087283098,3.4363971530380693,0.15791360486757905,0.05019362759593982,0.36401609179847855,0.04213200675632473,0.33134975705544034,0.21291910541201708
2020-06-30,MS,30.019387986381552,3.63935301722063,0.06201097364234094,0.11383371683986926,0.49329548154154573,0.19965558208048761,0.24661124665989018,0.1731237953875775
2020-06-30,MSFT,14.860733945823288,5.85327635829839,0.07960152270236952,0.11515521453704565,0.38642121698601295,-0.004866073479253968,0.3459941025721801,0.27005490794696113
2020-06-30,NVDA,25.994315731107875,4.653629802477356,0.12042247571838303,0.15243670201552278,0.3392693512485749,0.12666045128483822,0.2895312356187443,0.11360653347877855
2020-06-30,PFE,27.57426417985258,5.4480078805494,0.0845425396154557,0.05541752972918446,0.26866450491352734,-0.040059268779138846,0.3398153573764739,0.24219440724623
2020-06-30,SLB,16.628414155046123,5.240047925567643,0.1590345709576481,0.15003939713335882,0.633144644773983,0.21336989881835425,0.4618342295969481,0.2534542757547413
2020-06-30,TSLA,17.049448766638342,5.286066459361534,0.06410224087842613,0.17383006984952204,0.5160218558536858,0.2109199559000279,0.26235789749279304,0.16586250085852375
2020-06-30,UNH,22.22097412280243,4.106612475804852,-0.15731574280186458,0.016616224544831096,0.40222921642441944,0.05353075014908313,0.4218002238485858,0.2326458668095786
2020-06-30,WFC,18.54348204768254,4.499710170015016,0.2589737691210857,0.09108448419678437,0.6418322287140403,0.017689486351051803,0.4281592669191462,0.2766115018830464
2020-06-30,WMT,30.736414052686378,4.214933437814219,0.04565526517997331,0.10090816266833032,0.5861790024638037,0.2588419928165393,0.5045914917872548,0.2776429249202344
2020-06-30,XOM,33.36226874943385,4.232878481828875,-0.014655809221919835,0.10092141406482949,,-0.06785193916678237,0.20238478300512888,0.14195653942159958
2020-07-31,ABBV,11.185608493753733,6.233612326905863,0.05729794108676238,0.11485404855251234,0.523128126889989,0.16856125169513292,0.36135086694472457,0.34750902702611797
2020-07-31,AMD,29.336035486453692,5.288355764139358,0.00424121968322029,0.263402115669892,0.7411274551932755,0.25236146237420254,0.3776449841543266,0.1829518952045735
2020-07-31,AMZN,30.541423193194277,7.3794227545971856,0.092094580764359,0.17546513323584775,0.40413767764811503,0.1932312594188742,0.48467112214563307,0.20810093725460535
