datetime,000001.SZ,000002.SZ,000858.SZ,002415.SZ,002594.SZ,600000.SH,600036.SH,600519.SH,600887.SH,601318.SH,000858.SZ,002142.SZ,300059.SZ,300750.SZ,688981.SH
2020-02-05,4896253,8610775,1065086,8138160,5534106,9264229,1479875,6045004,7142928,6621450,1065086,5275050,7673210,4101009,8365724
2020-02-06,4888136,1762206,5790222,5331963,3934474,1543153,4203237,3842434,9783310,1589810,5790222,7754080,1520885,3376880,7297473
2020-02-07,2992794,5664733,5541186,4947429,4678519,7201053,7495868,8357390,3006829,1624903,5541186,5319387,5982000,5598365,8664351
2020-02-10,7696878,7383700,4740951,1500534,9274624,8603958,1622853,5204300,4597193,4481170,4740951,5868846,8181422,5469161,2828915
2020-02-11,4525198,2013695,3280099,7348336,5711540,7972348,5760038,8623475,2271703,2357937,3280099,2526169,9045258,6968629,4557697
2020-02-12,7234514,2750296,4655041,6378862,6935266,8461533,3811351,6287259,8714413,8314167,4655041,7333028,1287686,2235737,4370768
2020-02-13,3047099,2099637,7143906,1021413,2739849,7171976,8638531,4482306,3001538,6234278,7143906,4127905,5348240,5546475,8009366
2020-02-14,6689136,4115386,6552594,9988272,3950929,3883724,1641020,4509395,9888078,4503933,6552594,1656693,1188831,1062584,3135168
2020-02-17,7456294,2927787,6501404,8923818,8698693,7878736,9655761,9345027,7935849,5025706,6501404,1321245,6697207,3175713,1246475
2020-02-18,5459852,2185612,9513214,1191294,2481338,8573087,7020675,3655447,9219783,1843653,9513214,2796969,9959851,3520156,2628820
2020-02-19,7038940,6957521,1028056,4481084,1419207,5744253,3099319,1227354,8633930,9118865,1028056,6620202,1939024,5930836,3277538
2020-02-20,3706069,4554932,4217050,7443032,6534503,9175552,3011962,1652275,8335324,4420602,4217050,1013242,4625232,4087683,5202124
2020-02-21,5941714,7417213,8510275,3936226,4141427,6850262,5550203,4194793,6338781,6740902,8510275,1120259,1244615,8004370,1898646
2020-02-24,3519160,9205796,1337741,1095696,9903316,7124885,9594246,2458035,4500339,4819982,1337741,1418478,6486413,5000793,3713808
2020-02-25,2014443,7645653,2199292,1090666,6194775,1393819,2232746,2587298,6221290,3715796,2199292,4600710,3995842,1304693,6440879
2020-02-26,8025214,6644039,5809333,4707997,8449543,5360126,3451340,8494836,2859538,2429796,5809333,1273866,3756100,1694580,4783759
2020-02-27,3920977,6489149,3935477,7854492,5058344,4293581,4094756,3645855,9409018,2543119,3935477,5757548,1001926,4827896,5496107
2020-02-28,8272050,4224567,7254394,7902114,8270928,6653416,3532785,9157827,8235612,5591591,7254394,9132008,3494389,9400567,7916670
2020-03-02,6183942,9489462,3449225,8425546,3974071,9397013,4268730,2369999,5331744,7790981,3449225,9104092,9687621,3851285,8739632
2020-03-03,2915290,7719483,2907808,3351006,3933485,1036379,2250131,3132534,9655476,7478503,2907808,5255857,3711060,1725521,6477889
2020-03-04,4179820,2547224,6504471,6907005,7089711,9499991,2605590,5016832,3676548,8174821,6504471,6946095,5199885,2312234,6913208
2020-03-05,4905650,2425014,3459552,3564000,3645176,5336391,1263417,7344122,7494418,9181270,3459552,2857352,1646126,8928580,3903767
2020-03-06,6602307,1046619,1005151,3692327,1195951,9440243,7035663,4309580,5180699,2479145,1005151,1968107,6964528,8763057,1820030
2020-03-09,2435357,8957741,7845814,9106751,7714846,6909755,8455355,5935785,4484269,5765211,7845814,8871043,7461334,9184358,8222486
2020-03-10,3857709,1974384,6301202,2356669,2473949,2776722,4640329,6767545,4743504,5353742,6301202,9733051,9404019,2373304,8798594
2020-03-11,8715135,6092697,2852040,6665104,3303078,9031275,7317758,4614617,8593741,1622970,2852040,1225529,8826560,5561804,9650273
2020-03-12,6637945,8806150,3500104,1113099,3327216,1886244,2264100,9016779,5948607,8953940,3500104,5639702,5358334,9990551,5637030
2020-03-13,7263725,6498707,6637751,8926204,4813933,5361614,8302557,7036658,2226441,8150953,6637751,2218948,5556416,9476075,6437106
2020-03-16,9452755,5686562,6534360,8929784,6455335,5507965,9300912,6859258,3141405,5235278,6534360,9115705,4904532,3144464,1422592
2020-03-17,5223291,5050307,8222519,3369914,9519425,8413324,2321182,7829313,8796532,6589947,8222519,4915441,5636463,8974243,2683139
2020-03-18,3439036,2623386,9087289,5415729,1085653,5640270,8306003,5343724,3596163,7751810,9087289,4909476,6080941,2671096,4509206
2020-03-19,4221644,6011399,4543482,6816432,9244925,7273572,4688387,9896301,7867962,6629240,4543482,8503895,7649251,1140816,6067305
2020-03-20,6248997,1594151,8845021,5283374,5535112,3993904,9512452,5767563,3855823,7981044,8845021,7162258,3426375,7880777,9318107
2020-03-23,1543223,3785586,6662930,9228904,3831441,7229843,3887938,3896592,1437763,1032882,6662930,8420748,4807240,6462459,9117620
2020-03-24,8520520,8730878,7402483,1675360,1524290,9132618,2716973,5238164,2250782,9974410,7402483,6238425,9207036,8464501,9781588
2020-03-25,2285875,9498124,3904324,5153751,8458073,4955392,1771537,5634337,8209050,6162605,3904324,5023620,2327148,2625755,7948433
2020-03-26,8268199,8127412,9261149,2782371,4694602,4153950,5781944,2563181,8123035,7593034,9261149,5893679,3252962,7549012,5220826
2020-03-27,2369020,8194530,2083025,6755968,4017779,6757405,6656518,2245267,6461584,3074782,2083025,4310177,5031190,1063646,3366933
2020-03-30,9143975,2005576,4909825,2645276,2969506,8839971,9593257,6766456,1266815,1589121,4909825,1244271,8870120,8203431,3344490
2020-03-31,6749988,1694496,6830350,3799930,5778652,4247108,6512213,7713494,1212201,9311548,6830350,2156069,3323034,5643747,6946301
2020-04-01,1044388,7718882,5599753,3038311,5587256,9819618,8191390,6187132,7847961,8110725,5599753,9666665,3683726,3145736,2878427
2020-04-02,8983811,4844679,7266098,2522113,2456868,6813646,6199714,8103143,6943980,4785395,7266098,5619463,9012152,8207777,3915212
2020-04-03,2329852,6627960,5136721,7804269,5285197,5180172,8127993,4264516,8584825,4585010,5136721,4263725,6038857,4500693,8866462
2020-04-06,7090280,9542452,5515479,2354360,7897966,5350476,5614062,6504448,1513073,4937282,5515479,5789821,7509461,9081615,5744286
2020-04-07,2977684,1543740,7599505,8653061,5634185,3557585,3544056,2579906,6108327,7586443,7599505,4260966,7848651,9370065,5007279
2020-04-08,9962180,8147471,4690588,6987692,6648839,7442277,6297243,1170720,1860117,8442437,4690588,3890065,6091061,3745719,1882956
2020-04-09,7918314,5271128,5716260,3420681,5127602,6873193,6218924,7927278,3923747,7002202,5716260,2998064,6390670,1372719,1399195
2020-04-10,3404837,8045057,3674227,9944584,6692369,1165674,7633241,2572755,1873898,9967822,3674227,8050443,9154658,4126612,9273180
2020-04-13,9753848,8620898,5093733,1624506,7329009,9890934,8891098,1591519,2981167,5504126,5093733,6363638,2467425,2515254,4466436
2020-04-14,3554473,5604784,5777376,2337863,2271584,3817360,5344372,4693215,8927216,8003858,5777376,8141593,8644910,2692887,1391605
2020-04-15,8263120,3945645,1773252,9803926,6767474,1014842,4367284,7516705,9023636,2215132,1773252,8360858,7574520,8866498,8000271
2020-04-16,3940416,5718193,5729323,8084151,6491456,4337668,9669172,8528001,2942210,5596038,5729323,9852099,6001068,3093137,8587033
2020-04-17,8962079,9918163,2879329,7160921,9544239,7792745,2774323,3308266,1618861,8463376,2879329,3730694,6774281,2443740,2251176
2020-04-20,7564101,9795752,9713501,8516742,5343033,2652714,4008374,9660733,3327206,6181490,9713501,7129574,1288917,4982844,5067602
2020-04-21,3198581,9000226,9629470,6450566,7269119,2155770,6029341,6434529,5600868,1451853,9629470,9377203,5970887,4738107,5518879
2020-04-22,6693092,7827432,8768048,5822000,1312674,2766321,2003736,5881936,2725336,8617119,8768048,2696781,5143292,7643609,7617612
2020-04-23,6106143,9654987,7364381,4311049,9933875,8357860,7257290,7584547,9220872,2819979,7364381,5816643,8369416,7923856,7010447
2020-04-24,5776080,2632209,5082366,8679022,5157189,5179974,7106087,4676876,2051201,1036473,5082366,3996699,4801078,1527445,7135086
2020-04-27,4923356,8697994,6626562,5355797,1299866,2079636,5791264,3993812,5193416,2814079,6626562,2171652,2330842,2819600,3413183
2020-04-28,9336634,6467126,9208427,3365574,6385745,7353341,6684655,7606305,1500850,3001540,9208427,5277213,4757662,1456332,2175662
2020-04-29,3215881,5332079,4888784,2714919,5576452,8723576,4405610,6002946,2065803,7582965,4888784,8819965,6905265,1372171,5366122
2020-04-30,4769881,6459074,8239199,9671323,3487596,9960412,5573509,2133197,4841752,8197427,8239199,9162021,4634020,8348035,9525043
2020-05-01,7071298,7478622,2564218,5965128,1964853,5702672,5616216,8140851,1626331,2501472,2564218,7186344,6334412,6148138,7384179
2020-05-04,4994169,5015321,7935160,7486536,4578523,6679634,3689155,7920245,1915235,8934582,7935160,3185617,4370692,9220007,9155110
2020-05-05,7573999,8711776,8587987,3555714,5983179,7457250,8956447,2739478,8338969,7754785,8587987,8617049,7817102,7814961,1972403
2020-05-06,4376180,2951093,6712058,6336243,2236090,8441464,9279576,8333146,4610372,2334224,6712058,9841881,4441797,7744471,3428649
2020-05-07,4826819,1620182,6810649,2541521,1924979,4773825,9938418,8547286,1893963,8302073,6810649,1600237,3147545,7544878,4608959
2020-05-08,4092017,9322602,2153925,3235974,9527075,1701392,6502578,3092879,7486331,7531716,2153925,9608630,9259840,5562935,3646237
2020-05-11,8435066,3508840,5418535,2067645,8282961,5736207,5069605,2114516,6799912,9492771,5418535,2627897,1354071,6827452,4640979
2020-05-12,9635986,1239414,6817960,5978402,7411582,1636515,9030403,8725928,2729923,5987658,6817960,9040370,6391494,4821344,9671724
2020-05-13,9043199,3910840,9873868,1266660,3695388,1150000,7019133,5712453,4583465,8436001,9873868,2026492,3916452,9617281,9117320
2020-05-14,8171939,5572827,8081935,5393394,8782306,7610657,2638363,3713942,4049702,8116823,8081935,3246892,8547084,2933405,5500283
2020-05-15,5044607,3770976,3296577,2700501,5376213,2148995,1866334,9937562,7988579,6529214,3296577,6309719,8491833,4561439,4141516
2020-05-18,2539562,8887456,7720988,3575615,6197937,6327841,5176169,7324130,2971216,8956579,7720988,3008020,1568357,8506420,8839376
2020-05-19,1847890,7475146,3589574,5669957,8278297,5398120,2663066,3599216,8023828,5085178,3589574,4061444,9981308,3081103,6776153
2020-05-20,7853166,6678302,7460614,6590596,5720845,3739534,7179527,1316300,5588209,1127863,7460614,2181175,2652732,3572292,8342093
2020-05-21,3207334,9680291,5828398,8272592,9330377,4855753,5403869,9837819,4143629,3519806,5828398,6027660,4312985,5324326,5401044
2020-05-22,3926777,6750073,6662478,3257889,1026745,4189286,4504358,6487355,5844011,1950488,6662478,4012910,9585935,2661019,8437798
2020-05-25,1052003,7274461,3804677,5835535,5559638,9095356,7062209,5991323,6904502,2246356,3804677,8593569,9949248,9909526,4942495
2020-05-26,1931954,9760411,1784990,8969550,6757630,7839265,9554616,6480583,5171646,6402004,1784990,9630093,2472430,3862470,8675343
2020-05-27,9998462,5790725,9775831,4337942,8216241,7158527,5003837,8254757,8552465,9273916,9775831,2326854,6225226,8199533,3182375
2020-05-28,2799172,7400290,5006266,6676913,6724540,8674565,7422750,9490346,2284774,2390753,5006266,5252989,2285077,7770719,3340750
2020-05-29,6498497,2873038,9526118,8370453,4776506,7640091,4960178,3756679,7942054,6299561,9526118,4047691,8164744,5673094,7965555
2020-06-01,5576940,5126733,6151391,5598851,8947453,9762810,3938956,5504878,8830534,5444997,6151391,5073578,5242017,9664161,2852019
2020-06-02,4773699,6715359,5590899,9788705,4007604,6368094,9568279,2320152,9084582,1159733,5590899,3582246,4257173,1027850,6985479
2020-06-03,3138686,7663092,4373445,6918495,9518551,5629985,7793757,2558888,5704833,9334107,4373445,6673223,1622539,4734432,7804346
2020-06-04,9293403,6754591,5818126,9807981,5933387,6251683,2634702,7831533,6379444,3267531,5818126,9232962,1361156,4002318,9608996
2020-06-05,5498998,8471799,4042710,7158148,4146097,4607308,5589950,2486096,5475188,7639016,4042710,7526121,4528685,7106900,9498291
2020-06-08,4684698,8371909,8542573,5250122,7164828,2021187,7314181,4871776,7031327,1737816,8542573,4334018,5679242,8759495,8616826
2020-06-09,2394897,5820466,6371507,1150981,8414769,3447324,5742235,5234222,8729540,3519130,6371507,8973696,8797582,3749479,4181134
2020-06-10,9179464,2922732,8331804,2457667,4629216,5587349,6735759,3883919,5177896,3182467,8331804,2206633,8202230,5446402,2196763
2020-06-11,7985340,8073562,1716748,8288309,2050532,4769443,7802311,8556367,4348171,7118302,1716748,9137869,7335110,1839807,6783824
2020-06-12,1888275,5143039,4874469,8656148,4433690,4574305,3763799,5976494,9019273,4483154,4874469,9597539,8854807,8897894,6299440
2020-06-15,2341798,8570600,3486683,3414942,6997098,5392794,2632324,2564171,8963434,8821141,3486683,8512467,1879722,4719445,3026758
2020-06-16,9592720,4768356,7894439,3526647,3778189,4544728,3697047,1197867,5828797,8805701,7894439,3316465,2601018,5744671,7076906
2020-06-17,8882951,7964316,7956202,3056944,7843644,8518268,9076453,1290063,6086807,9615702,7956202,8966171,6271546,6424665,6433453
2020-06-18,6111420,1014671,1940084,1633623,6235030,6244168,1127413,5300080,5196866,9944339,1940084,4044798,3605824,7105655,2029242
2020-06-19,7827110,7606488,2639454,9745384,3811027,8573470,8219472,2323281,2462697,2301721,2639454,4869332,9517669,3090629,9620316
2020-06-22,8592383,5625795,1735640,4585304,9412543,9714960,7448396,4698491,8399466,9829950,1735640,9717259,2664983,1450603,5078698
2020-06-23,3364056,6595873,8088915,5448422,1988895,1693928,2836634,7930476,5299388,1205063,8088915,9306348,6673609,8633394,1057292
2020-06-24,1614581,1470395,1969759,8986478,7143706,9878859,5470005,4574426,9267254,8428236,1969759,5631718,5769273,7501976,3363604
2020-06-25,4270200,3408783,9016053,4269767,5926645,7064025,5198880,5500295,7110194,7117415,9016053,5280722,4139567,7382300,2528529
2020-06-26,2250675,2406269,9172576,9880682,2538309,7010129,3484619,4421995,1915437,1598855,9172576,1258561,6065098,5241709,8083571
2020-06-29,8867085,9620547,9802182,9884633,8967509,7920119,2026488,9564630,6961494,4329762,9802182,6369692,1900739,4536810,6569068
2020-06-30,9917391,1959028,7983302,6833573,8898917,4226482,2068572,8626980,3977109,5744796,7983302,3464963,1437846,8861311,3648855
2020-07-01,4652016,9887826,7249903,4293526,9178477,9813373,5094648,1752388,7696624,5880699,7249903,8336514,9092858,7235922,9006170
2020-07-02,2996715,7432293,3692832,7224751,8179793,3835820,3391265,6368761,4993815,1821095,3692832,8460769,5672076,5112779,2869818
2020-07-03,6504150,1450100,6917637,5812600,7825570,1241526,3917455,1940521,4940029,1315930,6917637,7731464,9083527,4972578,7518485
2020-07-06,9438875,6864494,3325834,9572688,5007372,3021525,4814059,5214737,9998912,9107238,3325834,2069436,7602255,1371758,3303030
2020-07-07,9433799,6427800,4365765,1352407,8407093,2879741,4757967,8769391,2670779,3488070,4365765,6452312,3709654,4642801,5666929
2020-07-08,7763263,8952815,1914158,1956793,6788229,6051560,3677143,8239241,5103836,4255083,1914158,3498246,9990734,4505162,4373543
2020-07-09,6226446,5184938,3525472,1836711,3173654,3293392,5478010,4017121,3857541,5363922,3525472,3295380,1393258,3707572,1344322
2020-07-10,6504830,9205657,8071063,4392045,2738131,7511125,7691017,6346022,9373483,5360122,8071063,1261486,4678578,9983524,6382656
2020-07-13,5302798,3702899,1904606,2974607,9595902,6405189,5563714,8793412,9454956,1999518,1904606,8588523,6083733,8123081,6279339
2020-07-14,5076639,7934149,4134519,4889175,4743870,3416081,6401964,8250663,8295523,5452111,4134519,9346435,3913576,2447471,7614813
2020-07-15,5321940,6967132,4315969,9583222,9901951,7911814,7338172,9325676,3044585,5847238,4315969,2411297,4530779,7013717,8021077
2020-07-16,2780900,8939912,4961481,9426086,4644092,4490217,6278483,5398901,6366405,8345398,4961481,8641673,4307267,7480979,6744557
2020-07-17,1933268,7121887,6825671,2811082,9358538,4567184,7346151,1098403,7813597,1173380,6825671,2596359,8267210,2156832,4776682
2020-07-20,6010507,3371704,7798107,2768111,1971685,4894389,2387560,9853245,5539434,6535025,7798107,8844416,8532757,4100965,5347261
2020-07-21,8002608,5254600,4936328,1827528,3073379,1859754,8535990,9652048,7950329,7717534,4936328,9268191,2118451,5504532,1063327
2020-07-22,3123767,3875188,6712965,1883359,9465248,4023551,6070053,1310729,4763730,1902452,6712965,4378893,6275465,3351119,9509784
2020-07-23,8180359,9615520,1598617,1067027,7913639,6696590,8825454,6309829,5219268,9648056,1598617,2336112,3517522,8046175,1690002
2020-07-24,3813025,6728447,7909495,3889448,5674138,4254448,8126982,2075101,6254484,8032395,7909495,3041772,5445892,5318188,2890164
2020-07-27,5818177,6972868,2930755,2513555,6591855,3474452,2400710,7434216,7716010,6278336,2930755,5259124,6992814,7590939,5147948
2020-07-28,3069401,4681040,2933973,3643619,5614257,6427950,4514052,6305198,1480748,6716280,2933973,3433117,6056079,8851358,6150979
2020-07-29,2515504,7367621,1686061,8516101,4511441,1486714,2132846,8071314,2547770,1110907,1686061,9792659,5407182,8832537,9764226
2020-07-30,3019644,1517559,7924806,4533075,7260362,2659300,3872244,1127796,4078790,4082578,7924806,7914362,2841958,8908648,1327250
2020-07-31,1073544,3482299,7523341,8430002,7546418,9595891,3636373,3549642,2817363,4756145,7523341,3420039,2434123,6633090,6607648
2020-08-03,8187200,4064200,8614308,8897530,1334239,4110358,8979851,2910748,9338154,7959286,8614308,6418946,2868281,2012050,2365003
2020-08-04,5158106,5298347,3205631,8375526,5200488,5535720,2115249,9526160,4298414,5650755,3205631,1044383,5118061,8407701,7936676
2020-08-05,3459738,7083232,4840810,8778699,7897081,9952274,8256258,2396857,6821942,5663755,4840810,9893296,4770295,5545240,7678108
2020-08-06,3236119,8192250,4738930,9037067,6353179,6204716,6479042,4895454,4712865,9187482,4738930,5544768,2593697,9797758,4747356
2020-08-07,6445255,4079295,4873752,8358917,6869377,9105804,7724482,3580001,2797456,9236093,4873752,6634487,2788600,6038637,8778872
2020-08-10,3987600,2502941,1106510,4079576,7936147,6808916,8840068,9710981,1111958,4987552,1106510,4843609,5482527,3807405,1344772
2020-08-11,1175332,1693753,1383550,5045075,6492532,5592408,9728038,3130318,3554754,9905998,1383550,4864486,6144306,4310616,5697823
2020-08-12,8453609,9565800,9672017,8693426,1498698,5664866,3735116,4946690,6956293,6245152,9672017,2669553,7793457,1879747,2616462
2020-08-13,6423066,1620091,9415252,5643061,3555096,2208527,8026800,8657198,9684314,3732364,9415252,7111297,2214833,7158283,1205022
2020-08-14,6029131,9538632,6245519,8467308,6854998,6670369,8431556,7821565,9291515,4101511,6245519,6013570,3977115,1787781,1887718
2020-08-17,1796999,2403227,4959439,5559848,7681281,8021129,2046231,9466725,2194295,7865209,4959439,6097170,4732936,6144267,1108850
2020-08-18,1557222,8557035,5799808,2794605,2535190,6872738,4176192,3914347,5945668,9781321,5799808,9195016,6678518,5083248,4143597
2020-08-19,6934058,2680535,5856182,4262297,1666472,2147481,3190980,5534295,1150008,9597465,5856182,5273283,7100556,3873625,8257701
2020-08-20,1395650,6289982,1344097,6102403,2732129,7222389,9702540,8324902,4569564,8986778,1344097,7179846,7406447,4373689,1434737
2020-08-21,7420250,8033154,4120508,5093985,9645617,3453849,3271959,4794700,3014995,2908926,4120508,2934182,5392341,3489147,5444936
2020-08-24,5639886,5995337,7949968,4283555,8752400,8587635,3156994,4391660,6434782,4019641,7949968,5172508,4431451,4889291,8802969
2020-08-25,9038137,6701690,8079314,1505360,3231285,1594887,4283746,3459633,4138222,7247354,8079314,9145837,4252423,7892423,9386675
2020-08-26,1388394,7601381,9277568,4143253,4143679,7078937,6649623,2963997,7715371,7007641,9277568,1353754,7266201,7928864,8882663
2020-08-27,2561729,7531091,7669699,5357454,1455173,2556806,4021197,4845115,9985431,4252146,7669699,4629401,3839012,7091680,9979370
2020-08-28,9603409,1174439,2518823,1545982,5264613,1130608,7056285,8318043,2672257,6641220,2518823,7907831,4945459,4105553,2418703
2020-08-31,7340644,3580502,2408786,7398100,8429372,8789853,9188509,8192313,9265468,3875698,2408786,5157027,7677878,1491076,1594665
2020-09-01,8707726,7101791,1878641,2536071,3294680,2426785,3306739,3045672,1160127,8720879,1878641,2726801,8940109,1736190,8211776
2020-09-02,3906894,9870585,8828292,2946703,9565354,5371113,4229985,2852075,7365156,8878061,8828292,6961852,5147188,6986693,8039422
2020-09-03,1923873,2777246,9602685,3106172,3747673,8364332,8744025,6056492,5643718,7688839,9602685,3271182,5092455,4836858,6820452
2020-09-04,5688971,6870202,7193050,1000789,2591495,6718866,3064324,4669325,9423564,1654665,7193050,8437623,7842797,3854606,8789756
2020-09-07,3434277,1618405,3375449,3041381,1108832,4325136,9793575,3072353,5290512,6102026,3375449,3302123,5629199,7766184,2771538
2020-09-08,4446597,4312413,2378646,2394420,4002291,5636647,7315880,1528045,1323887,2080703,2378646,7492424,9739589,7217833,6434740
2020-09-09,7991910,9639301,3347028,5138335,9192868,6217225,7852876,7312168,5095503,5708213,3347028,4335768,4077372,2569046,8797338
2020-09-10,5558635,6677390,7178491,3883758,5986557,9000642,9912068,7789943,1985774,2506202,7178491,9211496,4796884,9143724,6839543
2020-09-11,1554732,2625511,5540251,8063134,4277775,3811952,3869626,2721865,3213974,8675093,5540251,7509578,3895361,7041589,1659738
2020-09-14,5899354,1418306,3589998,6714355,6609165,4938861,9133160,8510713,3531194,2587110,3589998,5499055,9804347,7687930,6767481
2020-09-15,3506152,6098511,3857496,3770598,2164839,5243582,3182197,4031465,3199979,3009708,3857496,4081827,6098751,4709487,9388322
2020-09-16,8441638,8656810,5058591,7401441,8310925,8020643,2993570,1177531,6517508,2095620,5058591,1845448,2501591,6433207,2126618
2020-09-17,6687398,9112826,2001575,6425894,7663488,1485103,9236530,8323533,9220011,6670026,2001575,8565513,1347190,6502047,4346887
2020-09-18,6255811,3565305,7487383,2755571,2557011,9972717,8834845,3476347,9697939,4782105,7487383,2739341,3247584,7907337,8710556
2020-09-21,8200858,3298794,1991835,4932973,7509242,8086524,4251582,1038967,4405751,4828856,1991835,1384715,9082488,6520304,1320021
2020-09-22,7705833,9305050,4236336,2484841,8419603,1595023,4285750,6572092,6041573,5995378,4236336,8354798,1962482,1235802,4065820
2020-09-23,3617566,8389076,8472997,1069207,1000643,4216545,7865818,6749037,7852740,3309248,8472997,5075884,3065382,4476961,3416734
2020-09-24,5159313,9766786,9699921,4648453,1597966,9730899,2943436,5806844,1422273,8281770,9699921,9033243,2332339,5534347,4302012
2020-09-25,4139806,7116127,6762882,7434533,2842370,3457732,8909137,1442630,8784480,8437255,6762882,1605913,3150120,5131584,2177459
2020-09-28,7435822,2491072,2115321,1759370,9555033,6755378,2510658,2399730,3491223,2747707,2115321,9488157,9535633,7485015,6878374
2020-09-29,5782423,4782808,3631779,1009023,8294259,5187768,1780705,9760004,5334763,1066932,3631779,4304143,8302051,2094810,3629939
2020-09-30,7595970,7795296,3784305,2878434,7783406,6318507,4047913,9965182,2800244,5199305,3784305,6998311,2180037,5434602,5271663
2020-10-01,5654675,7035719,9339617,3308135,5076210,3217097,9209355,9722862,8590530,8384402,9339617,3060362,4799713,2032801,5326619
2020-10-02,6272266,8727378,9225229,9867019,5271875,4949111,3045876,7878128,9503643,5349796,9225229,4782609,4069825,5158886,8743157
2020-10-05,6229762,7571828,8613421,9962112,9804827,5243607,4424160,6004726,8730377,5176547,8613421,5191567,4876314,3378062,1859317
2020-10-06,1230834,4683830,5391057,3961469,7680147,3043586,6881690,1421439,3605098,5315955,5391057,6602954,9660776,7532042,3135909
2020-10-07,1768976,8843073,4034546,8027175,8166661,6210274,3149790,9691951,4727797,4625578,4034546,8393773,3698896,9786243,6518740
2020-10-08,5636885,5880263,7624476,9824572,3108098,5136361,2105704,9578536,2600371,6562772,7624476,1468391,9449060,5587320,8217596
2020-10-09,5806341,5520517,4065877,4762934,1540111,2126705,6741328,8312611,3953127,9812085,4065877,8065700,9420230,2807156,6639133
2020-10-12,6714807,9769427,4231256,6306135,8932477,1214899,9740347,4679180,9453159,2680296,4231256,7599009,7559307,8331365,1914078
2020-10-13,5217425,4582205,5352111,2675722,1862389,3161106,5375624,7565201,9266575,2856666,5352111,2671624,2733360,6753794,2791200
